id,text,label,student_context,source,is_sample_only
custom_emotional_distress_045,"During the semester, I keep crying at night and I feel emotionally drained. This has affected my attendance.",emotional_distress,general,custom_seed_sample,True
custom_normal_051,"This week, I had a good study session with my group today. This has affected my attendance.",normal,general,custom_seed_sample,True
custom_normal_068,"During the semester, The course materials are organized and helpful.!",normal,exam_week,custom_seed_sample,True
custom_normal_020,"This week, The quiz feedback helped me know what to improve. Can someone guide me?",normal,family_issue,custom_seed_sample,True
custom_academic_stress_117,"After class, My sleep is getting worse because I keep thinking about grades. I wrote this in the feedback form.",academic_stress,group_work,custom_seed_sample,True
custom_urgent_human_review_029,"After class, I am not safe being alone and I need someone to reach out now.",urgent_human_review,general,custom_seed_sample,True
custom_urgent_human_review_115,"Personally, I might hurt myself if I stay alone and I need urgent support.",urgent_human_review,financial_pressure,custom_seed_sample,True
custom_normal_084,"After class, I had a good study session with my group today.",normal,family_issue,custom_seed_sample,True
custom_urgent_human_review_082,I cannot promise I will be okay tonight without immediate help. This has affected my attendance.,urgent_human_review,family_issue,custom_seed_sample,True
custom_urgent_human_review_096,"This week, I do not feel very safe tonight and I need immediate help from someone.",urgent_human_review,project_deadline,custom_seed_sample,True
custom_academic_stress_176,"My sleep is getting worse because As a student, I keep thinking about grades. Can someone guide me?",academic_stress,group_work,custom_seed_sample,True
custom_urgent_human_review_168,"Honestly, I feel like I may lose control and I need urgent human review. I hope the university can support students.",urgent_human_review,sleep,custom_seed_sample,True
custom_academic_stress_032,"Lately, My sleep is getting worse because I keep thinking about grades.",academic_stress,financial_pressure,custom_seed_sample,True
custom_emotional_distress_027,I need someone to check on me because I feel kind of very alone.,emotional_distress,family_issue,custom_seed_sample,True
custom_urgent_human_review_055,"Honestly, I do not feel safe tonight and I need immediate help from someone....",urgent_human_review,sleep,custom_seed_sample,True
custom_normal_140,"Honestly, My schedule feels balanced and I can manage my work. I wrote this in the feedback form.",normal,advisor_feedback,custom_seed_sample,True
custom_urgent_human_review_173,"Today, I cannot promise I will be okay tonight without immediate help. I hope the university can support students.",urgent_human_review,exam_week,custom_seed_sample,True
custom_emotional_distress_126,"This week, I need someone to check on me because I feel really very alone.",emotional_distress,project_deadline,custom_seed_sample,True
custom_urgent_human_review_174,"This week, I am not safe being alone and I need someone to reach out now.",urgent_human_review,exam_week,custom_seed_sample,True
custom_urgent_human_review_050,"After class, This is an emergency for me and Personally, I need human help immediately.!",urgent_human_review,group_work,custom_seed_sample,True
custom_academic_stress_123,I need help planning my study time because everything feels urgent.,academic_stress,sleep,custom_seed_sample,True
custom_normal_023,"During the semester, The assignment deadline is reasonable and I understand the topic. This has affected my attendance.",normal,general,custom_seed_sample,True
custom_urgent_human_review_080,"After class, I do not feel extremely safe tonight and I need immediate help from someone.",urgent_human_review,project_deadline,custom_seed_sample,True
custom_urgent_human_review_028,"Honestly, I cannot promise I will be okay tonight without immediate help. I hope the university can support students.",urgent_human_review,group_work,custom_seed_sample,True
custom_urgent_human_review_067,"After class, I might hurt myself if I stay alone and I need urgent support. This has affected my attendance.",urgent_human_review,financial_pressure,custom_seed_sample,True
custom_emotional_distress_068,"During the semester, Personally, I feel like I am disappointing everyone and I cannot handle it.",emotional_distress,sleep,custom_seed_sample,True
custom_normal_164,"Today, My schedule feels balanced and Personally, I can manage my work.",normal,advisor_feedback,custom_seed_sample,True
custom_normal_070,"During the semester, The assignment deadline is reasonable and I understand the topic. Can someone guide me?",normal,family_issue,custom_seed_sample,True
custom_urgent_human_review_143,"Today, I feel in danger from myself and need a counselor or trusted adult now. I wrote this in the feedback form.",urgent_human_review,group_work,custom_seed_sample,True
custom_academic_stress_114,"Lately, I cannot stop worrying about the final project deadline.",academic_stress,sleep,custom_seed_sample,True
custom_academic_stress_170,"After class, The workload is too much and Personally, I do not know where to start. Can someone guide me?",academic_stress,exam_week,custom_seed_sample,True
custom_urgent_human_review_077,"After class, I do not feel safe tonight and I need immediate help from someone.",urgent_human_review,general,custom_seed_sample,True
custom_normal_166,The quiz feedback helped me know what to improve. I am sharing this anonymously.,normal,project_deadline,custom_seed_sample,True
custom_urgent_human_review_070,"Honestly, I feel in danger from myself and need a counselor or trusted adult now.",urgent_human_review,general,custom_seed_sample,True
custom_emotional_distress_169,"Lately, I feel kind of hopeless about the semester and nothing feels worth the effort.",emotional_distress,general,custom_seed_sample,True
custom_emotional_distress_017,"During the semester, I feel hopeless about the semester and nothing feels worth the effort. I am sharing this anonymously.",emotional_distress,group_work,custom_seed_sample,True
custom_urgent_human_review_006,"This week, I feel really like I may lose control and I need urgent human review. I wrote this in the feedback form.",urgent_human_review,exam_week,custom_seed_sample,True
custom_emotional_distress_165,"This week, I need someone to check on me because I feel very alone. I am sharing this anonymously....",emotional_distress,group_work,custom_seed_sample,True
custom_normal_172,The course materials are organized and helpful.,normal,financial_pressure,custom_seed_sample,True
custom_academic_stress_038,"Lately, I need help planning my study time because everything feels urgent. I hope the university can support students.",academic_stress,general,custom_seed_sample,True
custom_normal_103,"Today, I attended the lecture today and the examples were clear. Can someone guide me?",normal,project_deadline,custom_seed_sample,True
custom_emotional_distress_051,"Today, I feel empty and tired all the time even after resting.",emotional_distress,project_deadline,custom_seed_sample,True
custom_emotional_distress_136,I feel kind of like I am disappointing everyone and I cannot handle it.,emotional_distress,family_issue,custom_seed_sample,True
custom_normal_112,The quiz feedback helped me know what to improve. This has affected my attendance.,normal,financial_pressure,custom_seed_sample,True
custom_emotional_distress_174,"Today, I keep crying at night and I feel emotionally drained. I am sharing this anonymously.!",emotional_distress,general,custom_seed_sample,True
custom_emotional_distress_049,"Today, I need someone to check on me because I feel very alone.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_academic_stress_124,"Honestly, As a student, I need help planning my study time because everything feels urgent. I am sharing this anonymously.",academic_stress,family_issue,custom_seed_sample,True
custom_academic_stress_074,"Honestly, Group work is stressful because I am carrying most of the tasks. I hope the university can support students.",academic_stress,family_issue,custom_seed_sample,True
custom_urgent_human_review_107,"During the semester, I feel in danger from myself and need a counselor or trusted adult now. Can someone guide me?",urgent_human_review,sleep,custom_seed_sample,True
custom_normal_054,"Honestly, The lab instructions were easy to follow and I finished on time. I am sharing this anonymously.",normal,family_issue,custom_seed_sample,True
custom_emotional_distress_135,"This week, I feel kind of sad most days and I have lost interest in studying....",emotional_distress,sleep,custom_seed_sample,True
custom_emotional_distress_058,"Today, I feel very hopeless about the semester and nothing feels worth the effort. I am sharing this anonymously.",emotional_distress,project_deadline,custom_seed_sample,True
custom_normal_032,"This week, My schedule feels balanced and As a student, I can manage my work. I wrote this in the feedback form. Please.",normal,advisor_feedback,custom_seed_sample,True
custom_academic_stress_122,"During the semester, I need help planning my study time because everything feels urgent. I wrote this in the feedback form.",academic_stress,family_issue,custom_seed_sample,True
custom_emotional_distress_067,"Lately, I keep crying at night and I feel emotionally drained.",emotional_distress,group_work,custom_seed_sample,True
custom_normal_087,"Today, The course materials are organized and helpful.",normal,project_deadline,custom_seed_sample,True
custom_academic_stress_132,"During the semester, I am afraid I will fail even though I study every day.",academic_stress,family_issue,custom_seed_sample,True
custom_academic_stress_053,"This week, I have two exams and three assignments this week and I feel overwhelmed.",academic_stress,general,custom_seed_sample,True
custom_normal_049,I am doing okay this week and keeping up with classes. I hope the university can support students.,normal,family_issue,custom_seed_sample,True
custom_emotional_distress_046,"Honestly, Even simple tasks feel extremely heavy and As a student, I cannot focus in lectures.",emotional_distress,family_issue,custom_seed_sample,True
custom_emotional_distress_060,"During the semester, I feel like I am disappointing everyone and I cannot handle it. I wrote this in the feedback form.",emotional_distress,exam_week,custom_seed_sample,True
custom_normal_157,"Honestly, As a student, I had a good study session with my group today.",normal,family_issue,custom_seed_sample,True
custom_emotional_distress_103,"After class, Personally, I feel extremely empty and tired all the time even after resting.",emotional_distress,exam_week,custom_seed_sample,True
custom_emotional_distress_179,"During the semester, My mood has been low for weeks and my grades are dropping.",emotional_distress,exam_week,custom_seed_sample,True
custom_urgent_human_review_153,"This week, I feel in danger from myself and need a counselor or trusted adult now.",urgent_human_review,general,custom_seed_sample,True
custom_urgent_human_review_101,"Honestly, I am scared of what I may do to myself and I need a person now.",urgent_human_review,general,custom_seed_sample,True
custom_normal_007,"This week, The lab instructions were easy to follow and As a student, I finished on time.",normal,family_issue,custom_seed_sample,True
custom_urgent_human_review_099,"This week, I am scared of what I may do to myself and I need a person now. Can someone guide me?",urgent_human_review,financial_pressure,custom_seed_sample,True
custom_academic_stress_068,"Today, The workload is too much and I do not know where to start.",academic_stress,exam_week,custom_seed_sample,True
custom_normal_046,"During the semester, I had a good study session with my group today. I wrote this in the feedback form.",normal,sleep,custom_seed_sample,True
custom_emotional_distress_122,"Today, I feel sad most days and I have lost interest in studying. Can someone guide me?!",emotional_distress,group_work,custom_seed_sample,True
custom_urgent_human_review_051,"After class, I am not safe being alone and I need someone to reach out now. I wrote this in the feedback form.",urgent_human_review,project_deadline,custom_seed_sample,True
custom_urgent_human_review_119,"During the semester, I feel kind of like I may lose control and I need urgent human review. This has affected my attendance.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_normal_144,"This week, I am doing okay this week and keeping up with classes. This has affected my attendance.",normal,project_deadline,custom_seed_sample,True
custom_emotional_distress_170,"This week, Even simple tasks feel heavy and I cannot focus in lectures. This has affected my attendance.",emotional_distress,project_deadline,custom_seed_sample,True
custom_normal_073,"After class, I am doing okay this week and keeping up with classes. I hope the university can support students. Please.",normal,project_deadline,custom_seed_sample,True
custom_academic_stress_058,"Honestly, I need help planning my study time because everything feels urgent. I hope the university can support students.",academic_stress,project_deadline,custom_seed_sample,True
custom_urgent_human_review_049,"After class, Please contact me urgently because I feel at risk and not safe.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_emotional_distress_109,"Honestly, My mood has been low for weeks and my grades are dropping.",emotional_distress,advisor_feedback,custom_seed_sample,True
custom_academic_stress_036,"Lately, Group work is stressful because I am carrying most of the tasks.",academic_stress,advisor_feedback,custom_seed_sample,True
custom_normal_121,"Lately, I had a good study session with my group today. Thank you.",normal,sleep,custom_seed_sample,True
custom_emotional_distress_055,"Lately, I keep crying at night and I feel emotionally drained.",emotional_distress,general,custom_seed_sample,True
custom_normal_043,"Today, I attended the lecture today and the examples were clear.",normal,family_issue,custom_seed_sample,True
custom_urgent_human_review_129,Please contact me urgently because I feel at risk and not safe. This has affected my attendance.,urgent_human_review,general,custom_seed_sample,True
custom_normal_057,"During the semester, I attended the lecture today and the examples were clear.",normal,advisor_feedback,custom_seed_sample,True
custom_academic_stress_167,I feel nervous before every lab evaluation and my heart races.,academic_stress,general,custom_seed_sample,True
custom_normal_037,"Honestly, Personally, I had a good study session with my group today.",normal,advisor_feedback,custom_seed_sample,True
custom_normal_016,"Honestly, My schedule feels balanced and I can manage my work.",normal,group_work,custom_seed_sample,True
custom_emotional_distress_100,"This week, As a student, I feel empty and tired all the time even after resting. I hope the university can support students.",emotional_distress,exam_week,custom_seed_sample,True
custom_emotional_distress_151,"Today, I do not enjoy activities that used to make me happy.",emotional_distress,group_work,custom_seed_sample,True
custom_academic_stress_135,"Lately, I am exhausted from studying late every night for exams.",academic_stress,project_deadline,custom_seed_sample,True
custom_normal_064,"Honestly, I attended the lecture today and the examples were clear. This has affected my attendance.",normal,family_issue,custom_seed_sample,True
custom_emotional_distress_038,"This week, I do not enjoy activities that used to make me happy. This has affected my attendance.",emotional_distress,family_issue,custom_seed_sample,True
custom_emotional_distress_140,"After class, I feel empty and tired all the time even after resting.",emotional_distress,exam_week,custom_seed_sample,True
custom_academic_stress_064,"After class, I need help planning my study time because everything feels urgent. I wrote this in the feedback form....",academic_stress,exam_week,custom_seed_sample,True
custom_normal_025,"Today, The lab instructions were easy to follow and As a student, I finished on time. I hope the university can support students.",normal,project_deadline,custom_seed_sample,True
custom_urgent_human_review_148,"Honestly, I need emergency support because I am afraid I may harm myself. Can someone guide me?",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_normal_036,"Honestly, I enjoyed the practical task and learned a new skill.",normal,financial_pressure,custom_seed_sample,True
custom_normal_143,"Honestly, The lab instructions were easy to follow and I finished on time.",normal,sleep,custom_seed_sample,True
custom_academic_stress_014,My sleep is getting worse because I keep thinking about grades....,academic_stress,exam_week,custom_seed_sample,True
custom_emotional_distress_088,"After class, I feel kind of sad most days and I have lost interest in studying. This has affected my attendance.",emotional_distress,family_issue,custom_seed_sample,True
custom_normal_086,"After class, I feel motivated after the review session this week.",normal,advisor_feedback,custom_seed_sample,True
custom_emotional_distress_138,"After class, I am isolating myself and I do not want to talk to anyone. Please.",emotional_distress,project_deadline,custom_seed_sample,True
custom_urgent_human_review_027,"This is an emergency for me and Personally, I need human help immediately. I am sharing this anonymously.",urgent_human_review,financial_pressure,custom_seed_sample,True
custom_normal_109,"This week, The quiz feedback helped me know what to improve. I wrote this in the feedback form.",normal,sleep,custom_seed_sample,True
custom_urgent_human_review_046,"Honestly, This is an emergency for me and I need human help immediately.",urgent_human_review,sleep,custom_seed_sample,True
custom_academic_stress_126,"During the semester, Group work is stressful because I am carrying most of the tasks. This has affected my attendance.",academic_stress,family_issue,custom_seed_sample,True
custom_academic_stress_015,"Honestly, I am afraid I will fail even though I study every day. I hope the university can support students.",academic_stress,sleep,custom_seed_sample,True
custom_urgent_human_review_031,"After class, I need emergency support because I am afraid I may harm myself. This has affected my attendance.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_normal_040,"This week, The course materials are organized and helpful.",normal,exam_week,custom_seed_sample,True
custom_academic_stress_000,"This week, Personally, I feel nervous before every lab evaluation and my heart races. This has affected my attendance.",academic_stress,advisor_feedback,custom_seed_sample,True
custom_academic_stress_027,"This week, I am exhausted from studying late every night for exams. I wrote this in the feedback form.",academic_stress,financial_pressure,custom_seed_sample,True
custom_academic_stress_116,"After class, Group work is stressful because I am carrying most of the tasks. I hope the university can support students....",academic_stress,general,custom_seed_sample,True
custom_emotional_distress_110,"After class, As a student, I do not enjoy activities that used to make me happy.",emotional_distress,group_work,custom_seed_sample,True
custom_normal_082,"After class, I am doing okay this week and keeping up with classes.",normal,project_deadline,custom_seed_sample,True
custom_academic_stress_168,"During the semester, Personally, I am afraid I will fail even though I study every day. I wrote this in the feedback form.",academic_stress,group_work,custom_seed_sample,True
custom_urgent_human_review_007,"Today, I cannot promise I will be okay tonight without immediate help.",urgent_human_review,project_deadline,custom_seed_sample,True
custom_emotional_distress_014,"During the semester, I feel really hopeless about the semester and nothing feels worth the effort.",emotional_distress,exam_week,custom_seed_sample,True
custom_normal_092,"After class, The quiz feedback helped me know what to improve.",normal,advisor_feedback,custom_seed_sample,True
custom_normal_056,"After class, I am doing okay this week and keeping up with classes.",normal,financial_pressure,custom_seed_sample,True
custom_emotional_distress_050,"During the semester, I am isolating myself and I do not want to talk to anyone. Can someone guide me? Thank you.",emotional_distress,project_deadline,custom_seed_sample,True
custom_academic_stress_130,"This week, I am exhausted from studying late every night for exams. Please.",academic_stress,project_deadline,custom_seed_sample,True
custom_academic_stress_161,"After class, Personally, I cannot stop worrying about the final project deadline.",academic_stress,family_issue,custom_seed_sample,True
custom_emotional_distress_007,"Personally, I do not enjoy activities that used to make me happy.",emotional_distress,general,custom_seed_sample,True
custom_urgent_human_review_008,"Honestly, I feel like I may lose control and I need urgent human review.",urgent_human_review,general,custom_seed_sample,True
custom_urgent_human_review_103,"Today, I am scared of what I may do to myself and I need a person now. I hope the university can support students.",urgent_human_review,family_issue,custom_seed_sample,True
custom_emotional_distress_133,"After class, I am isolating myself and I do not want to talk to anyone. Can someone guide me?",emotional_distress,exam_week,custom_seed_sample,True
custom_emotional_distress_033,"After class, I feel very hopeless about the semester and nothing feels worth the effort.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_041,"Honestly, Personally, I feel really like I may lose control and I need urgent human review. I hope the university can support students.",urgent_human_review,general,custom_seed_sample,True
custom_academic_stress_051,"Lately, Group work is stressful because I am carrying most of the tasks. I am sharing this anonymously.",academic_stress,exam_week,custom_seed_sample,True
custom_urgent_human_review_064,"Honestly, I do not feel really safe tonight and I need immediate help from someone. I am sharing this anonymously.",urgent_human_review,project_deadline,custom_seed_sample,True
custom_urgent_human_review_072,"Lately, I am not safe being alone and I need someone to reach out now.",urgent_human_review,group_work,custom_seed_sample,True
custom_emotional_distress_053,"This week, Personally, I need someone to check on me because I feel really very alone. This has affected my attendance.",emotional_distress,project_deadline,custom_seed_sample,True
custom_emotional_distress_086,"After class, I feel very hopeless about the semester and nothing feels worth the effort. I hope the university can support students.",emotional_distress,general,custom_seed_sample,True
custom_emotional_distress_129,"This week, I do not enjoy activities that used to make me happy. I am sharing this anonymously.",emotional_distress,sleep,custom_seed_sample,True
custom_emotional_distress_142,"Lately, I feel really empty and tired all the time even after resting. Thank you.",emotional_distress,group_work,custom_seed_sample,True
custom_emotional_distress_167,"Lately, As a student, I feel extremely hopeless about the semester and nothing feels worth the effort.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_normal_003,"Today, As a student, I had a good study session with my group today. I wrote this in the feedback form.",normal,exam_week,custom_seed_sample,True
custom_urgent_human_review_135,"This week, I feel like I may lose control and I need urgent human review. I hope the university can support students.",urgent_human_review,sleep,custom_seed_sample,True
custom_academic_stress_157,"During the semester, I am afraid I will fail even though I study every day. I hope the university can support students.",academic_stress,sleep,custom_seed_sample,True
custom_normal_155,"Lately, My schedule feels balanced and As a student, I can manage my work. Can someone guide me? Thank you.",normal,group_work,custom_seed_sample,True
custom_academic_stress_092,"Today, I keep postponing tasks and then panic when the deadline is near. I wrote this in the feedback form.",academic_stress,project_deadline,custom_seed_sample,True
custom_urgent_human_review_164,"Lately, Personally, I feel extremely like I may lose control and I need urgent human review.!",urgent_human_review,project_deadline,custom_seed_sample,True
custom_normal_038,"During the semester, As a student, I had a good study session with my group today. I am sharing this anonymously.",normal,group_work,custom_seed_sample,True
custom_normal_000,The lab instructions were easy to follow and I finished on time.,normal,project_deadline,custom_seed_sample,True
custom_normal_152,The course materials are organized and helpful. Can someone guide me?!,normal,project_deadline,custom_seed_sample,True
custom_emotional_distress_149,"Lately, My mood has been low for weeks and my grades are dropping. Personally, I am sharing this anonymously.",emotional_distress,sleep,custom_seed_sample,True
custom_normal_019,"During the semester, I enjoyed the practical task and learned a new skill.",normal,sleep,custom_seed_sample,True
custom_urgent_human_review_178,"Today, I might hurt myself if I stay alone and I need urgent support.",urgent_human_review,general,custom_seed_sample,True
custom_academic_stress_076,"This week, Personally, I cannot stop worrying about the final project deadline. I hope the university can support students. Please.",academic_stress,advisor_feedback,custom_seed_sample,True
custom_urgent_human_review_045,"Today, I cannot promise I will be okay tonight without immediate help....",urgent_human_review,sleep,custom_seed_sample,True
custom_normal_072,I had a good study session with my group today.,normal,general,custom_seed_sample,True
custom_normal_074,"During the semester, My schedule feels balanced and Personally, I can manage my work. I hope the university can support students.",normal,general,custom_seed_sample,True
custom_normal_035,"Today, I had a good study session with my group today. I hope the university can support students.",normal,exam_week,custom_seed_sample,True
custom_normal_105,"During the semester, The assignment deadline is reasonable and I understand the topic.",normal,group_work,custom_seed_sample,True
custom_academic_stress_085,I feel nervous before every lab evaluation and my heart races.,academic_stress,family_issue,custom_seed_sample,True
custom_emotional_distress_092,"Honestly, I feel really empty and tired all the time even after resting. I hope the university can support students.",emotional_distress,family_issue,custom_seed_sample,True
custom_normal_108,"Honestly, I attended the lecture today and the examples were clear.",normal,financial_pressure,custom_seed_sample,True
custom_academic_stress_043,I have two exams and three assignments this week and I feel overwhelmed. I hope the university can support students.,academic_stress,exam_week,custom_seed_sample,True
custom_emotional_distress_081,"During the semester, I need someone to check on me because I feel extremely very alone.",emotional_distress,advisor_feedback,custom_seed_sample,True
custom_urgent_human_review_013,"This week, Please contact me urgently because I feel at risk and not safe. I am sharing this anonymously.",urgent_human_review,family_issue,custom_seed_sample,True
custom_normal_147,The lab instructions were easy to follow and I finished on time.,normal,financial_pressure,custom_seed_sample,True
custom_normal_111,"After class, I am doing okay this week and keeping up with classes. Please.",normal,project_deadline,custom_seed_sample,True
custom_urgent_human_review_071,"This week, I feel kind of in danger from myself and need a counselor or trusted adult now. I hope the university can support students.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_urgent_human_review_074,I might hurt myself if I stay alone and I need urgent support. Can someone guide me?,urgent_human_review,group_work,custom_seed_sample,True
custom_emotional_distress_042,"After class, I feel like I am disappointing everyone and I cannot handle it.",emotional_distress,project_deadline,custom_seed_sample,True
custom_academic_stress_025,"This week, I feel really nervous before every lab evaluation and my heart races. This has affected my attendance.",academic_stress,advisor_feedback,custom_seed_sample,True
custom_emotional_distress_143,"Honestly, Even simple tasks feel heavy and I cannot focus in lectures.",emotional_distress,sleep,custom_seed_sample,True
custom_normal_071,"After class, The quiz feedback helped me know what to improve. I wrote this in the feedback form.",normal,financial_pressure,custom_seed_sample,True
custom_emotional_distress_091,"Today, My mood has been low for weeks and my grades are dropping.",emotional_distress,sleep,custom_seed_sample,True
custom_academic_stress_002,"Today, Group work is stressful because I am carrying most of the tasks.",academic_stress,project_deadline,custom_seed_sample,True
custom_academic_stress_091,"During the semester, My sleep is getting worse because I keep thinking about grades.",academic_stress,financial_pressure,custom_seed_sample,True
custom_academic_stress_084,"During the semester, I have two exams and three assignments this week and I feel overwhelmed.",academic_stress,family_issue,custom_seed_sample,True
custom_normal_061,"Honestly, The assignment deadline is reasonable and I understand the topic. I am sharing this anonymously.",normal,project_deadline,custom_seed_sample,True
custom_academic_stress_160,"Today, I keep postponing tasks and then panic when the deadline is near.",academic_stress,group_work,custom_seed_sample,True
custom_emotional_distress_037,"Lately, I feel sad most days and I have lost interest in studying. This has affected my attendance.",emotional_distress,general,custom_seed_sample,True
custom_urgent_human_review_155,"This week, This is an emergency for me and Personally, I need human help immediately.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_normal_063,I am doing okay this week and keeping up with classes. This has affected my attendance. Thank you.,normal,advisor_feedback,custom_seed_sample,True
custom_urgent_human_review_088,I cannot promise I will be okay tonight without immediate help.,urgent_human_review,family_issue,custom_seed_sample,True
custom_normal_075,The quiz feedback helped me know what to improve. I wrote this in the feedback form.,normal,general,custom_seed_sample,True
custom_normal_165,"After class, My schedule feels balanced and I can manage my work.",normal,financial_pressure,custom_seed_sample,True
custom_academic_stress_083,"Lately, I am exhausted from studying late every night for exams.",academic_stress,project_deadline,custom_seed_sample,True
custom_academic_stress_151,"After class, Group work is stressful because I am carrying most of the tasks. I hope the university can support students.",academic_stress,sleep,custom_seed_sample,True
custom_emotional_distress_077,"This week, I keep crying at night and I feel kind of emotionally drained.",emotional_distress,advisor_feedback,custom_seed_sample,True
custom_academic_stress_103,"After class, I cannot stop worrying about the final project deadline. Can someone guide me?",academic_stress,advisor_feedback,custom_seed_sample,True
custom_emotional_distress_104,"After class, I feel sad most days and I have lost interest in studying.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_normal_077,"During the semester, The course materials are organized and helpful.",normal,general,custom_seed_sample,True
custom_emotional_distress_118,"Lately, Even simple tasks feel heavy and I cannot focus in lectures.",emotional_distress,sleep,custom_seed_sample,True
custom_academic_stress_121,"Today, As a student, I keep postponing tasks and then panic when the deadline is near. I wrote this in the feedback form.",academic_stress,group_work,custom_seed_sample,True
custom_academic_stress_079,"This week, I feel nervous before every lab evaluation and my heart races. This has affected my attendance.!",academic_stress,advisor_feedback,custom_seed_sample,True
custom_academic_stress_008,"Today, The workload is too much and I do not know where to start. Thank you.",academic_stress,exam_week,custom_seed_sample,True
custom_normal_113,"Lately, The lab instructions were easy to follow and I finished on time.",normal,sleep,custom_seed_sample,True
custom_academic_stress_009,"This week, I am exhausted from studying late every night for exams. Can someone guide me?",academic_stress,general,custom_seed_sample,True
custom_urgent_human_review_039,"This week, I do not feel safe tonight and I need immediate help from someone.",urgent_human_review,exam_week,custom_seed_sample,True
custom_emotional_distress_024,"During the semester, I feel sad most days and I have lost interest in studying.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_normal_133,"Lately, I am doing okay this week and keeping up with classes. I am sharing this anonymously.",normal,financial_pressure,custom_seed_sample,True
custom_urgent_human_review_079,"Honestly, Personally, I do not feel safe tonight and I need immediate help from someone. I wrote this in the feedback form.",urgent_human_review,financial_pressure,custom_seed_sample,True
custom_normal_088,"After class, My schedule feels balanced and I can manage my work....",normal,project_deadline,custom_seed_sample,True
custom_normal_122,"Honestly, My schedule feels balanced and I can manage my work.",normal,exam_week,custom_seed_sample,True
custom_normal_124,"Honestly, My schedule feels balanced and I can manage my work.",normal,project_deadline,custom_seed_sample,True
custom_urgent_human_review_073,"Honestly, Personally, I do not feel very safe tonight and I need immediate help from someone.",urgent_human_review,financial_pressure,custom_seed_sample,True
custom_academic_stress_042,"Lately, The workload is too much and I do not know where to start. This has affected my attendance.",academic_stress,sleep,custom_seed_sample,True
custom_urgent_human_review_068,"After class, I feel like I may lose control and I need urgent human review.",urgent_human_review,advisor_feedback,custom_seed_sample,True
custom_normal_058,"This week, I attended the lecture today and the examples were clear.",normal,sleep,custom_seed_sample,True
custom_normal_094,I am doing okay this week and keeping up with classes. I am sharing this anonymously....,normal,group_work,custom_seed_sample,True
custom_urgent_human_review_094,"Today, I do not feel extremely safe tonight and I need immediate help from someone.",urgent_human_review,sleep,custom_seed_sample,True
custom_normal_024,"During the semester, The quiz feedback helped me know what to improve. Thank you.",normal,sleep,custom_seed_sample,True
custom_normal_034,"Today, I enjoyed the practical task and learned a new skill. Can someone guide me?",normal,sleep,custom_seed_sample,True
custom_academic_stress_017,"Honestly, I keep postponing tasks and then panic when the deadline is near.",academic_stress,group_work,custom_seed_sample,True
custom_academic_stress_077,"After class, I cannot stop worrying about the final project deadline. I hope the university can support students....",academic_stress,general,custom_seed_sample,True
custom_academic_stress_110,"During the semester, I feel nervous before every lab evaluation and my heart races.",academic_stress,group_work,custom_seed_sample,True
custom_academic_stress_044,"Lately, I cannot stop worrying about the final project deadline. I wrote this in the feedback form.",academic_stress,general,custom_seed_sample,True
custom_academic_stress_179,"Lately, I have two exams and three assignments this week and I feel really overwhelmed.!",academic_stress,family_issue,custom_seed_sample,True
custom_emotional_distress_096,"Lately, I do not enjoy activities that used to make me happy.",emotional_distress,financial_pressure,custom_seed_sample,True
custom_normal_106,"After class, Personally, I enjoyed the practical task and learned a new skill. This has affected my attendance....",normal,financial_pressure,custom_seed_sample,True
custom_emotional_distress_177,"This week, I feel very empty and tired all the time even after resting.",emotional_distress,group_work,custom_seed_sample,True
custom_urgent_human_review_139,"Lately, As a student, I might hurt myself if I stay alone and I need urgent support. This has affected my attendance.",urgent_human_review,group_work,custom_seed_sample,True
custom_emotional_distress_061,"Today, Even simple tasks feel heavy and As a student, I cannot focus in lectures. Please.",emotional_distress,family_issue,custom_seed_sample,True
custom_urgent_human_review_158,"Today, I might hurt myself if I stay alone and I need urgent support.",urgent_human_review,exam_week,custom_seed_sample,True
custom_normal_069,"Today, The course materials are organized and helpful.",normal,family_issue,custom_seed_sample,True
custom_normal_008,"During the semester, The course materials are organized and helpful.",normal,project_deadline,custom_seed_sample,True
custom_normal_010,"Honestly, I feel motivated after the review session this week. I am sharing this anonymously.",normal,general,custom_seed_sample,True
custom_urgent_human_review_020,"This week, I am scared of what I may do to myself and I need a person now. I wrote this in the feedback form.",urgent_human_review,general,custom_seed_sample,True
custom_academic_stress_140,"Honestly, I am afraid I will fail even though I study every day.",academic_stress,general,custom_seed_sample,True
custom_academic_stress_004,I keep postponing tasks and then panic when the deadline is near.,academic_stress,general,custom_seed_sample,True
custom_academic_stress_165,"Lately, My sleep is getting worse because Personally, I keep thinking about grades.!",academic_stress,financial_pressure,custom_seed_sample,True
